# Job started on: Tue Jun 14 16:43:01 CEST 2022 ...
# FONLL heavy quark hadroproduction cross section, calculated on Tue Jun 14 16:43:29 CEST 2022
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = quark
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 20
# etamin = 2
# etamax = 5
# cross section is ds/deta (pb)
# eta central
3.9700,2.7320e+08
3.9800,2.7220e+08
3.9900,2.7120e+08
4.0000,2.7020e+08
4.0100,2.6920e+08
4.0200,2.6820e+08
4.0300,2.6720e+08
4.0400,2.6620e+08
4.0500,2.6520e+08
4.0600,2.6420e+08
4.0700,2.6320e+08
4.0800,2.6220e+08
4.0900,2.6120e+08
4.1000,2.6020e+08
4.1100,2.5920e+08
4.1200,2.5820e+08
4.1300,2.5710e+08
4.1400,2.5610e+08
4.1500,2.5510e+08
4.1600,2.5410e+08
4.1700,2.5310e+08
4.1800,2.5200e+08
4.1900,2.5100e+08
4.2000,2.5000e+08
4.2100,2.4900e+08
4.2200,2.4790e+08
4.2300,2.4690e+08
4.2400,2.4590e+08
4.2500,2.4480e+08
4.2600,2.4380e+08
4.2700,2.4280e+08
4.2800,2.4170e+08
4.2900,2.4070e+08
4.3000,2.3970e+08
4.3100,2.3860e+08
4.3200,2.3760e+08
4.3300,2.3660e+08
4.3400,2.3550e+08
4.3500,2.3450e+08
4.3600,2.3340e+08
4.3700,2.3240e+08
4.3800,2.3130e+08
4.3900,2.3030e+08
4.4000,2.2930e+08
4.4100,2.2820e+08
4.4200,2.2720e+08
4.4300,2.2610e+08
4.4400,2.2510e+08
4.4500,2.2400e+08
4.4600,2.2300e+08
4.4700,2.2190e+08
4.4800,2.2090e+08
4.4900,2.1980e+08
4.5000,2.1880e+08
4.5100,2.1770e+08
4.5200,2.1670e+08
4.5300,2.1560e+08
4.5400,2.1450e+08
4.5500,2.1350e+08
4.5600,2.1240e+08
4.5700,2.1140e+08
4.5800,2.1030e+08
4.5900,2.0930e+08
4.6000,2.0820e+08
4.6100,2.0710e+08
4.6200,2.0610e+08
4.6300,2.0500e+08
4.6400,2.0400e+08
4.6500,2.0290e+08
4.6600,2.0180e+08
4.6700,2.0080e+08
4.6800,1.9970e+08
4.6900,1.9870e+08
4.7000,1.9760e+08
4.7100,1.9660e+08
4.7200,1.9550e+08
4.7300,1.9440e+08
4.7400,1.9340e+08
4.7500,1.9230e+08
4.7600,1.9130e+08
4.7700,1.9020e+08
4.7800,1.8920e+08
4.7900,1.8810e+08
4.8000,1.8710e+08
4.8100,1.8600e+08
4.8200,1.8500e+08
4.8300,1.8390e+08
4.8400,1.8290e+08
4.8500,1.8180e+08
4.8600,1.8080e+08
4.8700,1.7970e+08
4.8800,1.7870e+08
4.8900,1.7740e+08
4.9000,1.7630e+08
4.9100,1.7530e+08
4.9200,1.7430e+08
4.9300,1.7320e+08
4.9400,1.7220e+08
4.9500,1.7110e+08
4.9600,1.7010e+08
4.9700,1.6910e+08
4.9800,1.6800e+08
4.9900,1.6700e+08
5.0000,1.6600e+08
