# Job started on: Tue Jun 14 15:58:54 CEST 2022 ..
# FONLL heavy quark hadroproduction cross section, calculated on Tue Jun 14 15:59:12 CEST 2022
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = quark
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 20
# etamin = 2
# etamax = 5
# cross section is ds/dpt (pb/GeV)
# pt      central
9.8000,2.0926e+06
9.8500,2.0426e+06
9.9000,1.9939e+06
9.9500,1.9465e+06
10.0000,1.9004e+06
10.0500,1.8556e+06
10.1000,1.8120e+06
10.1500,1.7695e+06
10.2000,1.7282e+06
10.2500,1.6880e+06
10.3000,1.6488e+06
10.3500,1.6107e+06
10.4000,1.5736e+06
10.4500,1.5374e+06
10.5000,1.5022e+06
10.5500,1.4679e+06
10.6000,1.4346e+06
10.6500,1.4020e+06
10.7000,1.3704e+06
10.7500,1.3395e+06
10.8000,1.3094e+06
10.8500,1.2801e+06
10.9000,1.2516e+06
10.9500,1.2238e+06
11.0000,1.1966e+06
11.0500,1.1702e+06
11.1000,1.1444e+06
11.1500,1.1193e+06
11.2000,1.0948e+06
11.2500,1.0710e+06
11.3000,1.0477e+06
11.3500,1.0250e+06
11.4000,1.0029e+06
11.4500,9.8131e+05
11.5000,9.6026e+05
11.5500,9.3974e+05
11.6000,9.1971e+05
11.6500,9.0018e+05
11.7000,8.8112e+05
11.7500,8.6253e+05
11.8000,8.4439e+05
11.8500,8.2669e+05
11.9000,8.0941e+05
11.9500,7.9255e+05
12.0000,7.7608e+05
12.0500,7.6000e+05
12.1000,7.4431e+05
12.1500,7.2898e+05
12.2000,7.1401e+05
12.2500,6.9938e+05
12.3000,6.8510e+05
12.3500,6.7116e+05
12.4000,6.5753e+05
12.4500,6.4422e+05
12.5000,6.3122e+05
12.5500,6.1851e+05
12.6000,6.0610e+05
12.6500,5.9397e+05
12.7000,5.8212e+05
12.7500,5.7053e+05
12.8000,5.5921e+05
12.8500,5.4815e+05
12.9000,5.3733e+05
12.9500,5.2676e+05
13.0000,5.1643e+05
13.0500,5.0633e+05
13.1000,4.9645e+05
13.1500,4.8679e+05
13.2000,4.7735e+05
13.2500,4.6812e+05
13.3000,4.5909e+05
13.3500,4.5026e+05
13.4000,4.4163e+05
13.4500,4.3318e+05
13.5000,4.2492e+05
13.5500,4.1684e+05
13.6000,4.0894e+05
13.6500,4.0121e+05
13.7000,3.9364e+05
13.7500,3.8624e+05
13.8000,3.7900e+05
13.8500,3.7192e+05
13.9000,3.6499e+05
13.9500,3.5821e+05
14.0000,3.5157e+05
14.0500,3.4507e+05
14.1000,3.3872e+05
14.1500,3.3249e+05
14.2000,3.2640e+05
14.2500,3.2044e+05
14.3000,3.1461e+05
14.3500,3.0890e+05
14.4000,3.0330e+05
14.4500,2.9783e+05
14.5000,2.9246e+05
14.5500,2.8721e+05
14.6000,2.8206e+05
14.6500,2.7702e+05
14.7000,2.7208e+05
14.7500,2.6725e+05
14.8000,2.6250e+05
14.8500,2.5786e+05
14.9000,2.5331e+05
14.9500,2.4885e+05
15.0000,2.4448e+05
15.0500,2.4019e+05
15.1000,2.3599e+05
15.1500,2.3188e+05
15.2000,2.2785e+05
15.2500,2.2389e+05
15.3000,2.2002e+05
15.3500,2.1622e+05
15.4000,2.1250e+05
15.4500,2.0884e+05
15.5000,2.0526e+05
15.5500,2.0176e+05
15.6000,1.9832e+05
15.6500,1.9494e+05
15.7000,1.9163e+05
15.7500,1.8839e+05
15.8000,1.8521e+05
15.8500,1.8209e+05
15.9000,1.7903e+05
15.9500,1.7602e+05
16.0000,1.7308e+05
16.0500,1.7019e+05
16.1000,1.6736e+05
16.1500,1.6458e+05
16.2000,1.6186e+05
16.2500,1.5918e+05
16.3000,1.5656e+05
16.3500,1.5398e+05
16.4000,1.5146e+05
16.4500,1.4898e+05
16.5000,1.4655e+05
16.5500,1.4416e+05
16.6000,1.4182e+05
16.6500,1.3953e+05
16.7000,1.3727e+05
16.7500,1.3506e+05
16.8000,1.3289e+05
16.8500,1.3076e+05
16.9000,1.2866e+05
16.9500,1.2661e+05
17.0000,1.2460e+05
17.0500,1.2262e+05
17.1000,1.2068e+05
17.1500,1.1877e+05
17.2000,1.1690e+05
17.2500,1.1506e+05
17.3000,1.1326e+05
17.3500,1.1148e+05
17.4000,1.0974e+05
17.4500,1.0804e+05
17.5000,1.0636e+05
17.5500,1.0471e+05
17.6000,1.0310e+05
17.6500,1.0151e+05
17.7000,9.9946e+04
17.7500,9.8412e+04
17.8000,9.6905e+04
17.8500,9.5424e+04
17.9000,9.3969e+04
17.9500,9.2539e+04
18.0000,9.1133e+04
18.0500,8.9752e+04
18.1000,8.8395e+04
18.1500,8.7061e+04
18.2000,8.5750e+04
18.2500,8.4461e+04
18.3000,8.3195e+04
18.3500,8.1950e+04
18.4000,8.0726e+04
18.4500,7.9523e+04
18.5000,7.8340e+04
18.5500,7.7178e+04
18.6000,7.6035e+04
18.6500,7.4911e+04
18.7000,7.3806e+04
18.7500,7.2720e+04
18.8000,7.1652e+04
18.8500,7.0602e+04
18.9000,6.9569e+04
18.9500,6.8554e+04
19.0000,6.7556e+04
19.0500,6.6574e+04
19.1000,6.5608e+04
19.1500,6.4658e+04
19.2000,6.3724e+04
19.2500,6.2806e+04
19.3000,6.1902e+04
19.3500,6.1014e+04
19.4000,6.0139e+04
19.4500,5.9280e+04
19.5000,5.8434e+04
19.5500,5.7602e+04
19.6000,5.6783e+04
19.6500,5.5978e+04
19.7000,5.5186e+04
19.7500,5.4407e+04
19.8000,5.3640e+04
19.8500,5.2886e+04
19.9000,5.2144e+04
19.9500,5.1414e+04
20.0000,5.0695e+04
